road_SPREAD,road_Rolling 3P,road_Rolling TOT,road_Rolling ST,road_Rolling TO,road_Rolling BL,road_Rolling PTS,road_Rolling FG%,road_Rolling FT%,home_Rolling 3P,home_Rolling TOT,home_Rolling ST,home_Rolling TO,home_Rolling BL,home_Rolling PTS,home_Rolling FG%,home_Rolling FT%,home team win
12.5,4.6,18.2,5.2,13.8,6.6,94,0.423105007,0.795150502,9.2,21.4,7.4,12,2.6,107.4,0.458473712,0.771745312,0
-12.5,11.2,23.2,10.8,16.4,4.4,102,0.447558809,0.643701299,8.4,21.6,9.4,13.8,2.6,83,0.397868028,0.678937729,0
8.5,5.4,19.4,7.6,14.6,5.4,91.6,0.487013589,0.708412698,14,22.6,7.2,14.2,6.8,104.4,0.439122359,0.818650794,1
6,6.8,24.8,8,11,4.8,99,0.427676613,0.777648119,7.8,22.4,5.6,13.2,2.8,98.8,0.434313301,0.855748792,1
10.5,6.2,19.6,9.2,21,4.8,89,0.399257811,0.712614462,5.2,20.6,6.6,14.8,5.8,89.8,0.439358154,0.735791262,0
-2.5,9.6,22,12.2,13.6,3.8,105,0.462906034,0.766425001,10.4,21.6,9.2,13.8,4,106.6,0.474837022,0.682019704,0
1,5.4,23.4,9.4,16.4,5.2,96,0.474373425,0.763897563,7,19.2,7.6,14.6,4.8,98.6,0.465321484,0.740412441,1
11.5,7.4,18.8,6.2,12.8,7.2,98.2,0.453246018,0.746702317,7.6,19.8,7.8,15,5.6,105.4,0.415245408,0.722791268,1
1,6.6,21.4,7.4,13.4,11,97.6,0.397397924,0.757666667,5.8,24.6,6.6,13.8,4.2,94.8,0.478441418,0.729899208,1
9.5,7.6,23.2,8.4,12.6,4.4,100.4,0.445105819,0.790066074,6.6,26,10.6,16.2,5.2,95,0.457176884,0.715555556,1
5,9.4,19.6,10.4,16,6.2,117.2,0.497278749,0.814690894,7,22.8,7.2,15.2,5.6,99.4,0.472755594,0.695915033,1
5,6.8,22.6,7.2,13.8,6.4,104.2,0.472600422,0.741525365,5.8,18.6,8.4,17.6,4.6,98.4,0.44263395,0.773683634,0
13.5,8.2,20,7.2,11.4,3.6,89.2,0.3860666,0.750434844,12.4,32.4,12.6,12.4,6.4,119.2,0.503981596,0.759867725,1
2,7.6,20.2,9.8,12.2,2.6,93.2,0.435403704,0.728937729,7,22,6.4,12.8,3.2,97.6,0.458642068,0.742451377,1
-7.5,4.8,19.4,5,12.2,5.4,98,0.442243763,0.762283369,9.8,21.2,10.6,16.6,2.4,86.6,0.414177552,0.6503663,0
3.5,9.8,24.6,8.6,10.4,4.8,106.6,0.477528288,0.760562926,11.8,27.4,8,11.8,5.6,107.8,0.470705033,0.726573427,1
5.5,4.6,20.6,6.4,16.2,5.4,88.2,0.443022125,0.705103431,10.2,22,9.2,13,2.8,105.4,0.460980433,0.734126984,1
-7,7.6,22,5.8,14.4,3.8,99,0.419618749,0.858886047,6.6,20.8,10,18.4,5.2,89.8,0.413652865,0.70852239,1
11.5,7.8,23.4,8.2,10.8,4.8,98.4,0.413671243,0.741814786,8.6,20.4,6.4,13,3.8,104.4,0.442642947,0.765850575,1
6,6.8,27,11.2,18.6,4.8,95.4,0.472287995,0.775555556,7,20.2,8.2,14.2,10.4,98.4,0.397762172,0.777315789,1
11,7.4,20,7.6,14.2,8.8,97,0.454340783,0.728520499,11,23.8,11.6,17.4,4,105.6,0.467688679,0.65262987,1
-10,7,24,7.2,14.4,4.8,97.4,0.464172948,0.665359477,7.2,22.4,9.6,14.4,4.2,98.4,0.43343555,0.811914814,0
14.5,6.6,19.8,9.6,12.4,3.6,89.6,0.407857566,0.74699793,12,21.4,6.2,11.8,6.4,101.4,0.42787834,0.793888889,1
4,6.6,25.6,7.4,12,5,97.8,0.484601066,0.730289071,9.6,22.8,10.2,13.4,3.4,104.4,0.459201187,0.753604488,1
10,4.8,18.8,6.8,13.8,6,89.2,0.459560486,0.712222222,12.4,28.8,8.2,11,4.2,111.6,0.483892463,0.714885115,0
3.5,8.2,20.8,11,17.2,6.8,109.4,0.484213153,0.782309942,5.2,21.8,8.8,14.4,5,96,0.464956081,0.754806653,1
3.5,8,18.8,7.8,11.8,2.8,92,0.399226655,0.723260931,5.2,18,8.4,16.2,5.2,100.2,0.442939948,0.763683634,1
-5.5,10.8,20.8,5.8,13.6,6.6,101.8,0.428788021,0.80542735,5.6,19,6.8,11.6,3.8,95.6,0.43337891,0.75361763,0
-5.5,7.4,19.6,7.4,14.6,6.4,97.8,0.452975805,0.785505279,6.6,23.6,8.4,12,5,97.4,0.422253888,0.724972681,1
-7,12.4,24.2,12.2,17.6,4,108.4,0.47385751,0.696785714,5,20.4,6.2,14.4,4.8,86.8,0.413224145,0.782881209,0
6,9.8,22.6,8.8,11.8,2.8,105.6,0.445980433,0.765995116,9.2,20.4,7.2,14.4,4.8,103,0.435025564,0.788218996,0
11.5,6.4,20.4,10.2,12.6,3,90.8,0.398880584,0.77699793,6.2,20.6,7.8,15.2,7.8,96.2,0.393791143,0.776315789,0
11,6.4,21.4,8.6,14.2,3.8,95.6,0.420140204,0.866460268,6.8,20.4,6.2,14,4.2,98.6,0.399865663,0.84174319,0
-10.5,11.6,24.8,11.2,13,3.4,108.8,0.472101728,0.746937821,7.4,21,8.4,18.4,6.2,89.2,0.408595394,0.73252239,0
-1,7.8,24.8,7.2,13.4,4.4,101.6,0.472048406,0.694183007,5.4,25.2,7.8,12.8,6.2,95.2,0.486480766,0.716955738,1
4.5,9.4,19.2,6.6,13.2,3,90.6,0.40797997,0.699927597,7,20,12,17.4,5.8,109,0.468213153,0.763831681,1
-8.5,12.2,33,11,11.8,6.8,119.6,0.510799778,0.786198257,6.4,20.4,9.4,16.8,8.2,95,0.462779321,0.75947288,0
-5,10.6,26.2,7.2,11.2,4.2,103.8,0.461022332,0.763808362,6,19.6,8.2,13.8,5,104,0.467051148,0.788053382,0
-2.5,4.6,20.8,6.6,13.4,6.4,89.8,0.451094878,0.738888889,5.8,20,5.2,11.6,3,93.2,0.41609496,0.764143946,0
-4.5,8.4,25.2,6.8,12,3.8,101.2,0.463574623,0.705294118,5,19,5.6,12.4,5.2,102.6,0.468680544,0.78302929,0
-9.5,13,24.4,11.4,17.2,4.2,108,0.470411167,0.703928571,5.6,21.6,9.6,12.4,3,95.4,0.433308193,0.771135861,1
-7,5.8,21.2,8.8,16.8,5.8,98.6,0.463337033,0.760989449,4.6,20.4,5.8,15.4,4.4,89.8,0.427011521,0.822197448,0
4,7,20.6,7.2,15.6,7.4,99.2,0.459237977,0.788478252,8.8,23.2,9.2,10.8,3,105.6,0.432496001,0.777285439,0
18,7.4,21.6,8.6,17.8,7.2,88.4,0.409161683,0.722060852,9.8,23.4,6,16,5.8,105.8,0.46226346,0.757742805,1
5.5,5.8,24.6,7.4,14.6,6.4,97,0.487586457,0.768878815,6.6,21.8,7,14.8,7,97.2,0.417410191,0.776770335,0
-5.5,12.8,28.2,10.6,13.4,3,106.8,0.4662725,0.711050725,7.2,23.2,8.2,10.2,4.8,98.2,0.416344797,0.729078253,0
5,9.2,26,8,11,4.8,101.6,0.453272332,0.714703503,6.2,23,6.6,13.8,6.2,107.2,0.493533485,0.751313725,1
15,4,21.4,7,14.8,7,86.4,0.437008964,0.716666667,12.4,31.8,9.2,10.8,5.6,117.6,0.499703557,0.792466063,1
3.5,11.2,26.6,7.8,11.6,4,109.8,0.486754252,0.739329559,11,22.2,5.8,13,5,102.6,0.444136859,0.77928356,0
-3,8,20.6,8.6,14.2,6.2,103.8,0.407553101,0.786283331,13.2,24.6,11.8,18,3.8,109.6,0.479459123,0.757841615,1
8,9.4,21,9.8,16.8,2.4,86.8,0.421494941,0.728144078,6,25.2,11,18.4,5.4,94.6,0.475783626,0.765555556,1
-6.5,10.4,17.2,6.8,14.6,2.6,92.6,0.4143895,0.708751127,5.4,21.2,5.6,11.8,3,90.6,0.4030821,0.721921724,0
1,9.8,24,8.8,9.4,4.4,103.4,0.431393812,0.790950035,6.2,20.6,7,14.6,4.8,101.4,0.424032329,0.817298746,0
-5,6,20.8,10.2,16.2,4.8,102.2,0.471266425,0.774252049,6.6,22.4,10.6,14,2.6,101.4,0.455223902,0.757582747,0
-7,7.2,20.4,5.6,14.4,7.2,98,0.450713881,0.793695643,6.6,18,9.6,16.8,7.2,86.2,0.390459152,0.684641497,1
9.5,6,20.2,5.8,16.2,3.2,90.6,0.444440092,0.823646724,6.4,25.8,6.2,15.6,5.8,99.6,0.493948027,0.764172932,0
-5,8.2,20,7,13.8,5.6,94.2,0.407015552,0.746770335,8,23.2,7.6,12.2,3.8,97.4,0.419151629,0.761376389,0
-2,12.2,27.8,10.6,13.4,4,106.4,0.476013748,0.748087762,9.8,24,6,16.4,6,104.8,0.461923131,0.735015533,0
-1,12.6,30.6,8.6,11.6,5,113.2,0.487008979,0.7903608,8,21.2,9,15.2,7.2,96.6,0.411144571,0.749548637,1
8,6,24.2,7,14.6,6.2,109.8,0.513098702,0.748350762,8.6,24.8,8.2,10.6,4.2,101.2,0.422451819,0.711067139,1
4.5,9.6,21.8,5.6,11.8,3.8,100,0.434274048,0.792616893,9.2,25.2,7.4,12.4,5,100.6,0.440377037,0.743071895,1
13.5,7.2,22.4,9.2,15.6,3.4,99.8,0.43532331,0.889267286,6.8,19.4,11,16.4,5.8,105.4,0.465611142,0.761979829,1
8,6.2,22.4,5.4,12,3.2,92.2,0.42162277,0.701052159,5.6,18.6,9.6,17.4,7.6,95.8,0.457742284,0.792806213,1
3.5,4.4,21.2,6.8,14,7.2,88.4,0.433280712,0.767037037,5.2,19.4,8.2,13.8,4,102.8,0.447315133,0.774463119,0
8.5,10,15.4,6.8,14.2,3,96,0.431614236,0.716831935,9.8,24,7,11.4,3.8,104.4,0.462609867,0.77495709,0
-2,6,21,7,15,5,99.6,0.419325375,0.797298746,5,18.8,5.6,11.6,6.4,101.6,0.455681141,0.764457861,1
13,7.6,19.6,9.8,13.6,8,90,0.420218188,0.63815363,10.4,23,8.2,9.4,5,101.4,0.418028136,0.794521463,1
-3.5,12,29.6,8.6,13.4,4.4,109.2,0.50886399,0.75787037,9.6,22.2,8.4,12.2,5.8,102.6,0.448214054,0.763437002,0
2,11.4,30,9,12,4.6,112.8,0.485131508,0.822503657,14,24.4,12.4,17,3.8,111,0.484110286,0.780210036,0
2.5,8.6,22.2,5.4,13.2,4.2,99.6,0.454755976,0.777616893,5.2,21.2,9,15,4.8,102.4,0.4583424,0.806556949,1
-5.5,5.6,24.8,5.6,16.2,6,95.4,0.476247955,0.796315789,6.2,20.2,7.6,14.8,2.8,94.8,0.454717036,0.840023895,0
11.5,6.8,23.4,9,15.2,3.2,99.4,0.442237744,0.839267286,6.4,24.6,7,15,5.2,104.8,0.491228945,0.68306044,0
-9.5,10.4,24.6,7.8,9.8,3,109,0.467926172,0.762330827,6,19.8,7,13.8,3.4,100.4,0.447315133,0.790336134,0
11,6.8,20,5,14.4,7.4,97.2,0.438858025,0.77178895,9.2,23.6,5.6,15.8,5.8,100.8,0.45572272,0.722439468,0
-9,8.4,22.4,9,16,6.8,100.2,0.410275114,0.770601269,6.8,22.6,9.4,14.2,3,102.6,0.466817688,0.757582747,0
12,7.2,20.2,10.6,17.8,7.8,94.4,0.456028414,0.833982684,9.6,27.2,8.6,11.4,4.6,101.8,0.438599498,0.784248366,1
6,7,22.2,8.6,14.4,3.6,99.8,0.45408557,0.851798614,4.2,17.6,6.6,10,5.4,96.8,0.419631382,0.701153513,1
14,7.4,20,8.8,15.2,8.2,89.8,0.421761874,0.691935143,5,24,5.2,16.2,5.6,94.8,0.484795222,0.773703704,1
7.5,10.8,23.6,9.6,11.2,5.4,102.2,0.425225106,0.80738696,12.2,30.4,10,12.4,5.2,109.4,0.506541109,0.776917989,1
12,8,24.6,7,13.6,4.2,100.2,0.438429703,0.771670507,9.8,23.6,7.4,9.6,3.2,109.6,0.469460699,0.744696418,1
14.5,7,23.6,7.4,14.6,4.8,103.8,0.464313831,0.718287712,10.8,30.4,9,12.6,6.2,115.6,0.496120519,0.805836991,1
2.5,8.2,24.4,8,11.4,3.4,101.4,0.427272719,0.743372039,5.8,21.4,7.8,13.6,4.8,105.6,0.471033506,0.739890282,0
9.5,5.2,19.8,7.2,15.4,6.6,93.4,0.399395922,0.744455936,12.2,23.8,11.6,16.6,3.2,108.2,0.461707689,0.789768859,1
-4.5,6.6,20,5.4,15,6.2,97.4,0.443979976,0.758455616,9.2,20.8,9.2,17.8,3.2,86.2,0.422268935,0.721001221,1
1.5,8.6,23.2,7,16,5.4,100.4,0.462315759,0.735956709,6.8,24.8,11.6,17.8,5,94.6,0.462652313,0.757619048,0
4.5,9.4,24,7.6,11.6,5.2,105.2,0.46360562,0.797121212,10,16.8,6.8,15,2.8,102.6,0.45953078,0.713775908,1
9.5,5,19.8,5.2,14,3,101.2,0.461189095,0.794731739,9.6,22.4,5.8,13.2,4,99.4,0.447964804,0.80428356,1
10.5,5.8,19.6,6,13.4,4,91.4,0.429948561,0.731553248,6.4,19.2,10.6,15.8,5.6,107,0.484597945,0.770060637,1
-7.5,9.2,24.2,9.4,17.8,6.8,107.4,0.464713274,0.755160092,5,22.2,7,13,6.6,89.8,0.435337993,0.778941799,0
-9,9,26.2,7.8,10.4,5.4,99.6,0.43070624,0.805021313,7,22.6,8.2,13.6,4.6,101,0.444090159,0.690757348,0
6,6,23.2,6.6,15,5.6,90.4,0.454130965,0.779643553,5.8,19.4,6.4,10,5.2,98.2,0.423472511,0.684149465,1
9.5,6.8,20.6,10.4,17.2,8.8,88.8,0.427823285,0.808982684,10.2,18.2,6.2,14.6,3.4,105.4,0.469246542,0.709949821,1
-3,9.6,20.2,7.8,14.6,3.8,89.4,0.432862727,0.735480859,6.4,19.6,10.2,15.2,6.6,86.4,0.407644227,0.669674273,0
10.5,4.6,19.8,8.6,16,4.8,91.6,0.417247584,0.723540904,10.8,29.8,8.8,12.8,4.8,104,0.500254325,0.753108466,1
8,7.2,22.4,9.6,14.8,2,105.6,0.467415774,0.756616564,10.4,21.6,9.2,12.8,5.2,99,0.410956813,0.77661773,1
6,7.2,22,7.2,16.4,4.4,97,0.452205869,0.705254955,5.2,21.4,8,14.2,4.8,105.6,0.46793451,0.767163009,1
-9.5,9,23,7.4,11.2,3.2,103,0.429390081,0.750442747,7,21,7.4,13.8,4.2,99,0.445572912,0.847092732,0
7,6,21.2,6.2,15.6,3.2,91.2,0.440615228,0.726760621,6.2,18.4,5,14.8,4.4,94.6,0.435955285,0.729224847,1
1,8.6,24,10.2,15.2,4.8,109.6,0.48867517,0.736029657,5.4,24.2,5.8,16.8,5.2,99.2,0.501169491,0.769259259,0
7.5,9.8,22.2,7.8,11.8,3,98.4,0.432773417,0.773514329,8,21.4,11,16.2,5.4,107.4,0.488764612,0.74709413,1
5.5,6.4,19.4,7.2,13.4,2.2,95.2,0.452110955,0.85483871,4.6,18.6,5.8,15.4,2.8,98.4,0.452988361,0.791398406,0
8,12,24.2,11,16.4,3,110.8,0.478771181,0.763794834,11.4,29.4,9.2,12.6,5.8,117.6,0.504762495,0.773157252,1
-5.5,9.4,27.4,8,11.4,6.2,99.8,0.423563383,0.797984276,10.2,21.6,7.6,10.8,6,105,0.459060166,0.784621212,1
8.5,7,21,9.8,16.6,6.8,88.4,0.413859322,0.828174603,7.2,24.8,12.2,17.6,5,93.2,0.468035088,0.712891775,0
7,8.4,24.4,6.2,14.2,3.2,98.2,0.437389482,0.77702765,9.8,20.8,8.4,12.4,3.8,99.8,0.427079752,0.801245421,0
13,5.6,18.8,7.4,13.6,3,97.2,0.461690932,0.81483871,9,22.8,7,9.8,4.2,106,0.460037195,0.759734012,1
-13,6.8,19,7.6,15.6,4.2,92,0.407689303,0.731147812,6.2,19.6,10,14.4,8,87.2,0.399483001,0.697924273,0
3.5,8.4,23.2,8.8,14.4,4.8,110.8,0.47479885,0.723469271,11,29,10,12.8,4.8,105,0.503702601,0.786762312,1
10,5.8,19,6,11.2,6.2,93.2,0.395517965,0.681119162,9,19.4,8.8,14.4,3,109.8,0.488334861,0.729283154,1
3,4.8,21,8.2,17,4.2,91.4,0.430068097,0.765299145,5.8,20.4,6.4,14,6.2,84.8,0.426882288,0.78631022,1
-3,7.8,23.8,9.4,14.4,3,110.8,0.485950064,0.806616564,8.8,21.8,6.8,13.8,5,90.8,0.431254579,0.755480859,1
5.5,9.8,20.4,7.8,10,6.6,103,0.45617796,0.801666667,8.8,22.4,7.8,11,3.4,102.6,0.443649567,0.737837705,0
-6,5.6,18.6,5.2,14.2,4.2,93.8,0.444854883,0.718156636,6.8,22,7.2,13.2,3.6,95.4,0.436223487,0.793759398,0
14,5.8,18.6,8.2,16.2,3.2,88.4,0.424453612,0.740294456,8.8,25.6,8.2,12.4,6.4,97.4,0.41847079,0.831317609,1
6.5,8.6,24.4,6.4,13.8,3.6,97,0.43306875,0.799884793,7,22.4,7.6,14.6,3.4,97.2,0.42717281,0.692974097,0
2.5,11.4,24.4,11,17.4,3.2,110.8,0.468479815,0.781536769,8.4,21.6,11.2,15,4.4,112,0.501781899,0.738760796,0
15.5,4.4,19,5.2,17.4,2.4,97.8,0.448171085,0.780123896,11.4,28.2,9.8,14,6.6,119.6,0.503663594,0.77059315,1
9,8.6,23.2,5.6,12.4,5.6,94.2,0.433260073,0.812623716,4.8,20.8,5.6,10.4,6.2,89.2,0.376416842,0.662937343,1
-3,11,23.8,9.2,14.2,5.4,101.8,0.429795465,0.781994074,6.6,23.6,11.6,15.2,5.2,93.6,0.451444699,0.752285714,1
18,7.4,21.2,9.8,15.6,7.6,87.6,0.398526211,0.742010294,3.6,19.6,7.8,12,4.8,99.6,0.463826402,0.784117032,1
4,5.4,18.6,8.2,12.8,2.8,94.2,0.443833789,0.749060932,8.8,22,8.6,15.6,6.2,92.2,0.421143024,0.811507937,1
-3.5,5.6,24.8,6.6,15.6,4.4,99.6,0.478502824,0.748105413,10.4,19.6,9,12,4.8,98.8,0.420777285,0.768613842,1
7.5,6.2,19.8,6.6,13.6,4,87,0.438266903,0.82631022,9,21.2,7.4,11.8,6.6,103.6,0.467537908,0.821666667,0
3.5,8.2,22.8,9.4,13.2,4.4,109.2,0.471137718,0.70283435,9.4,22,8.8,12.8,3.8,115.6,0.50390077,0.736426011,1
-2.5,9.4,27.6,7.8,10,5.6,112.6,0.487442818,0.748622901,8.8,21.8,9.2,13.4,4.2,112.2,0.510089591,0.723905724,0
-3.5,8.8,21,7.8,11.4,4.2,100.6,0.447893469,0.79870727,4.6,17.4,5.8,14.4,4.6,91.2,0.447354883,0.681510673,1
17.5,5.2,23,5.6,12.8,3.8,90.2,0.425303947,0.745462185,11,29.8,8.6,13.6,4.4,104.6,0.501458006,0.816391941,1
-1.5,4.4,19.4,8.2,17.2,3.8,88.6,0.414619379,0.819212189,7.8,23.6,9.4,15.2,3.2,107.8,0.46858097,0.798268106,0
11.5,6.4,24.2,10.2,14.8,5.6,94.2,0.448679267,0.752285714,8.6,24,7.8,12,5,97.6,0.417126252,0.819465757,1
8,10.6,22,9.8,16.6,3.8,100.2,0.408737804,0.769472335,6,17.6,8.4,15,4.8,90.2,0.397506377,0.762208418,1
18,8.8,23.6,6.4,14.4,3.8,95.4,0.447644508,0.758068783,12.2,28.8,11.4,14.8,7.2,124,0.505581114,0.785425685,1
-3.5,5.6,23.8,7.4,15,4.2,97.8,0.473499697,0.74524827,7.4,21.4,8,13.8,2.4,94.2,0.410318877,0.679127943,0
-8.5,11.6,24,10.2,16.2,3.2,110.8,0.4720369,0.757623726,6,18.2,7,15.4,3.4,90.4,0.440928206,0.735850012,0
6,9.8,23.6,5.8,11.2,4.4,111.4,0.499831912,0.892386473,8.2,24.2,8.2,10.8,3.8,106.2,0.499831747,0.727237852,1
-4.5,4.4,21.4,6.2,18,4.4,101,0.448967566,0.779451505,4.8,22.4,7.6,13,5.2,97.6,0.413608965,0.81396971,0
12,7.2,23.6,8,14.6,4,103.6,0.46823909,0.769171116,4.2,20.8,7.2,13.8,5.6,99.2,0.463521385,0.800392894,1
15,7.8,20.4,8.8,18.6,6,85,0.385069421,0.725175278,5.4,19.4,6.6,12.6,4,96.8,0.471287372,0.71847619,1
13.5,4.8,22.6,5.2,13.4,3.6,90.4,0.437221607,0.788795518,8.2,22.6,9,12,5.2,103.4,0.444706483,0.700495169,1
7.5,8.6,23.8,6.4,14,4,99.4,0.452032587,0.727380952,10,23.8,9,15.6,5.8,92.8,0.431175841,0.801984127,0
14.5,8,22,8.2,12.6,2.4,99.4,0.409579285,0.733127943,9.8,29.2,7.4,10.8,6.2,116.6,0.502202484,0.69248255,1
-3,5.8,18.2,8.8,13.2,5.2,95.2,0.418313362,0.767887931,4.8,20.4,8.2,17.6,4,90.6,0.428346197,0.785878855,0
-8.5,10.8,22.6,8.2,13.2,4.8,115.4,0.496833853,0.729912601,10.4,23.4,9.6,16.4,3.2,102.6,0.424554797,0.733602769,0
2,7.4,26.2,10.8,16,4.6,95.8,0.454912329,0.740747253,5.2,19.8,6.8,12.2,5.8,88.4,0.444236051,0.821157241,0
6,5,20.4,7.8,14.6,5.8,98.6,0.466304204,0.826387589,8.8,20.2,7.2,11.6,4.4,100.4,0.462189766,0.79070727,0
11.5,7.8,18.6,6,12.2,7.4,96.6,0.430937107,0.812894737,12,29.8,11.2,14.6,7.4,123.8,0.508658789,0.804282828,0
-9,5.6,25,7.2,14.6,3.6,105.2,0.495234857,0.718074357,4.6,17,7,17.4,3.6,87.4,0.424372576,0.740719577,0
2.5,11.8,20,9.4,11.2,3.8,100.2,0.401237055,0.808613842,10.6,21.8,8.2,11.2,5,110.8,0.469861447,0.763309186,1
-8,9,22.2,7.2,16.8,3.8,100.2,0.42252851,0.713007804,6.8,18.6,8.2,16.6,6.8,82,0.361522297,0.706127659,1
14,4.4,18.2,9.2,12.6,4.4,90.4,0.425167122,0.707394265,10.6,29.8,8.8,12.2,4.2,105,0.492218876,0.774725275,1
5.5,5,18.4,6.2,17.2,2.6,97.2,0.442725821,0.791888602,6.2,18.8,8.8,12.2,5.4,97.4,0.425352936,0.761194219,1
4,8.6,19.8,7.4,12,4.6,99,0.476081359,0.77208658,11,23.4,10.4,16.6,3.4,108.2,0.457147833,0.762636257,1
-4,9.2,21.6,7,14.2,3.8,98.6,0.447803652,0.734989648,3.6,20.4,5.8,13,3.6,84.6,0.397956901,0.757843137,1
6,7.6,23,7.6,12.6,2.4,98,0.423356132,0.693734003,5.8,21.2,7,11.4,5.8,97.6,0.466863096,0.745844612,0
-8,7.2,20.4,8.4,11,6.4,96.4,0.412764763,0.696328502,8.2,23.8,4.6,12.8,6,92,0.42649909,0.734845938,1
12.5,4.4,19.6,6.2,10.2,6.8,85.8,0.365462129,0.661238502,7.4,21.6,7.2,12.6,5.4,95.8,0.4121019,0.816328502,1
-6.5,9.2,29,7.6,10.8,7.6,112.8,0.502696989,0.726320934,9.4,22.6,8.6,16,6.4,92,0.431835813,0.717773601,0
6,5.4,24.2,7.4,15.2,3,105,0.488774651,0.747703987,9.4,21.8,8.2,13.4,5.4,110.8,0.489826433,0.738720539,1
-4,7.6,27,9.6,15.4,4.8,98.6,0.486993706,0.739794872,6.2,22,8.6,15,3.8,103.2,0.471971644,0.747171116,0
9.5,8.2,25.6,6.6,11,3.2,100.8,0.44615532,0.710275357,5.4,20.8,8.2,14.4,5,100,0.471334616,0.843054256,1
8,8.2,25.2,5.2,10.6,6,96.2,0.432058237,0.726022409,5.8,21.2,8,16.6,2.6,94.6,0.439844455,0.786547752,1
-9.5,7.6,17.4,6.2,13.8,7.6,99.4,0.424151393,0.835503432,5,19,7.6,15.8,3.4,88.8,0.414045432,0.755071429,1
-4,3.6,20.8,5.6,12,3.2,90.6,0.4241582,0.772843137,7,20.2,8.2,17.2,8,84.6,0.390511739,0.717721861,1
5.5,11.2,19.6,9,11.4,3.8,99.4,0.4113177,0.799986391,10.8,29.4,7.6,12.6,3.6,106.2,0.489663707,0.814652015,1
-7,12.4,23.2,11.2,16.4,4.4,106.8,0.454875106,0.788910767,8.2,21.2,7.6,14.2,4.2,99.6,0.461539915,0.747688061,0
-7.5,8.4,21.2,9.4,12.4,5.2,102.8,0.447733889,0.812948605,5.4,19.8,8,12.2,4.6,90.4,0.42346427,0.719222222,0
10.5,5,17.8,6.8,17.6,3.2,101,0.453282899,0.792873823,12,21,7.8,10.4,4.4,109,0.458750336,0.797086964,1
-8,9.2,26.8,7.6,11.4,7.6,108.2,0.496518499,0.733288676,4.8,21.6,7.2,11.4,6.8,96.2,0.461578543,0.755844612,1
-7.5,8.6,19.6,8.2,14,5.4,97.2,0.471973529,0.795571429,5,18.6,6,12.8,4.8,89.8,0.45097479,0.805406325,0
-10,12,29.6,10.8,14.4,5.6,119.8,0.483724431,0.770949495,9.8,21.4,7.6,15.4,5,96,0.451588899,0.732773601,1
7,7.2,20.2,7,14.4,7,104.2,0.431843701,0.835503432,10.6,22.8,9.2,12,4.8,110,0.470390696,0.741750842,1
5.5,4.6,17.2,8.2,17.4,3.4,97.4,0.432576639,0.800085362,5.8,22,6.4,15,3.4,95.6,0.454408863,0.775436641,0
-7,9,19.2,9,14,5.6,96.2,0.452268779,0.787,5.6,21.2,8.4,16,4.2,103.4,0.482670092,0.731615561,0
5,8.8,22.8,9.2,11.4,4.6,111,0.48637839,0.817531938,5.6,21.6,6.2,13.4,2.6,102.4,0.461754449,0.731278866,0
16.5,7,21.6,9.4,17.2,7.2,87,0.417094017,0.729471861,11.2,28.4,8.4,13.2,4.2,108.6,0.496806564,0.799067599,1
-4.5,11.6,22.4,9.8,15.8,4.8,103.4,0.435430661,0.793456221,7.6,21.8,8.4,16.6,4.4,97.6,0.413130136,0.780231884,1
4,7,19.4,7.6,11.4,7.2,96,0.403634328,0.749055775,5.4,20.8,8.2,13.6,5,100.8,0.475265098,0.794569408,1
-11,13.2,20.6,7,11.2,4.6,108,0.450046632,0.788359691,4.2,21.2,6,14.2,3.8,94.4,0.443968962,0.794176471,0
-2,11.2,20.4,7.2,12.2,3.8,99.6,0.421427418,0.851035342,9,28.4,10.4,15.2,5.4,103.8,0.500968298,0.756239316,1
4.5,5.2,21,6.2,11.2,6.6,87,0.386003701,0.704667073,7.6,24.2,6.4,11,4.2,94.8,0.419151101,0.752344322,0
5,8.8,25.4,7.4,10.2,6.4,108.4,0.492700896,0.71657041,7.8,21.6,7,13.4,5.8,97,0.418939249,0.817777778,0
10.5,9.2,21.4,7.4,11.6,4.4,106.8,0.457057363,0.772766885,11,27.8,10.4,14.4,4.8,115.4,0.461128967,0.759393939,1
3.5,5.2,18.2,6.4,12.2,5,87,0.422766234,0.758037904,8.2,19.4,7.6,13.2,4.2,99,0.442995854,0.743961353,0
3,4,19.4,6.8,13.8,4.4,93.4,0.417718388,0.777928571,7.2,25.2,5.4,11.8,5.6,92.8,0.418572957,0.711542771,1
17,8,21.6,9,16.4,6.8,86.8,0.417094017,0.682805195,12.2,18,7.2,11.6,4.8,103.4,0.44322757,0.757532623,1
7.5,2.8,22,6.6,11.2,8.2,86.8,0.390739717,0.695824968,6.2,22.2,6.2,16,3.2,105,0.479425335,0.733530273,0
-8.5,8.2,21.2,8.2,10.4,6,104.8,0.462540695,0.772125966,5.4,20.2,8.2,11.6,5.4,96.8,0.432689095,0.717512821,1
6,9.6,27.6,10.6,16.2,6,103,0.499907852,0.775286935,9.8,24.2,8.4,11.2,5.2,116.8,0.50387839,0.799198605,0
-3,10.6,26.4,7.2,12.4,4.6,104.8,0.483986051,0.797358197,6.8,22.6,6.6,10,6.4,98.6,0.453733208,0.770862927,1
10.5,6,19.6,8.4,16.2,3.8,98.4,0.468316405,0.689948894,7,18.2,7.6,12.8,7,89.8,0.394433724,0.739393939,1
